id,title,overview,genres,director,cast,keywords,average_rating,vote_count,poster_url,backdrop_url,release_year
13,Forrest Gump,A man with a low IQ has accomplished great things in his life and been present during significant historic events—in each case far exceeding what anyone imagined he could do. But despite all he has achieved his one true love eludes him.,"Comedy, Drama, Romance",,"Tom Hanks, Robin Wright, Gary Sinise, Sally Field, Mykelti Williamson, Michael Conner Humphreys, Hanna Hall, Haley Joel Osment, Siobhan Fallon Hogan, Rebecca Williams, Bob Penny, Harold G. Herthum, George Kelly, John Randall, Sam Anderson, Margo Moorer, Ione M. Telech, Christine Seabrook, John Worsham, Peter Dobson, Alexander Zemeckis, Logan Livingston Gomez, Ben Waddel, Elizabeth Hanks, Tyler Long, Christopher Jones, Grady Bowman, Kevin Mangan, Fay Genens, Frank Geyer, Rob Landry, Jason McGuire, Pete Auster, Sonny Shroyer, Brett Rice, Ed Davis, Daniel C. Striepeke, Bruce Lucvia, David Brisbin, Kirk Ward, Angela Lomas, Timothy Record, Deborah McTeer, Mark Matheisen, Al Harrington, Jed Gillin, Bob Harks, Don Fischer, Kenneth Bevington, Michael Flannery, Gary Robinson, Marlena Smalls, Kitty K. Green, Afemo Omilami, Matt Wallace, Danté McCarthy, Paulie DiCocco, Mike Jolly, Michael Kemmerling, John Voldstad, Jeffrey Winner, Russ Wilson, Daniel J. Gillooly, Calvin Gadsden, Aaron Izbicki, Michael Burgess, Steven Griffith, Bill Roberson, Michael McFall, Eric Underwood, Steve DeRelian, Byron Minns, Stephen Bridgewater, Bonnie Ann Burgess, Scott Oliver, John William Galt, Hilary Chaplain, Isabel Rose, Jay Ross, Richard D'Alessandro, Dick Stilwell, Kevin Davis, Michael Jace, Geoffrey Blake, Tim Perry, Vanessa Roth, Emily Carey, Paul Raczkowski, Valentine, Dick Cavett, Joe Stefanelli, Tiffany Salerno, Marla Sucharetza, Aloysius Gigl, Jack Bowden, Joe Alaskey, Lazarus Jackson, W. Benson Terry, Matt Rebenkoff, Peter Bannon, Joe Washington, Nora Dunfee, Natalie Hendrix Tate, Hallie D'Amore, Jim Hanks, Chiffonye Cobb, Juan Singleton, Bobby Richardson, Michael Mattison, Lenny Herb, Charles Boswell, Timothy McNeil, Lonnie Hamilton, Teresa Denton, Kurt Russell, Mary Ellen Trainor, Robb Skyler, Michael J. Oliver, Beau Lotterman, Todd Adamson, Marcus Batton, John, Michael Steele, Bryan Hanna, Jim Boeke, Rob Adams, Greg Brown, Darren W. Conrad, Brendan Shanahan, Troy Christian, James Ent, Jacqueline Lovell, Zach Hanner, John Glenn Harding, Beth Aylward, Aaron Michael Lacey, Christopher James Hall, Grand L. Bush, Conor Kennelly, Teddy Lane Jr., William Shipman, John Simmit, Joe Abby, Jim Keller, Keri, Anne Bilotta, Jenny Inge Devaney, Jim Damron, Ellsworth Hanna, Jeanne Hanna, Dick Clark, Elvis Presley, John Lennon, Bob Hope, Neil Armstrong, John Connally, John F. Kennedy, Robert F. Kennedy, Lyndon B. Johnson, Gerald Ford, Richard Nixon, Ronald Reagan, George Wallace","vietnam veteran, hippie, china, washington dc usa, single parent, mentally disabled, based on novel or book, waitress, usa president, optimism, parent child relationship, 1970s, autism, drug addiction, alabama, vietnam war, john f. kennedy, black panther party, ping pong, bus stop, friendship, stripper, bullying, moon landing, ronald reagan, richard nixon, cancer, singer, family relationships, death of lover, death, illness, leg brace, physical abuse, dying mother, ill mother, death of mother, historical event, military, disability, shrimping, anti war protest, low iq, false history, assassination attempt, vietnam flashback, intellectual disability, 1960s, mother son relationship, monument valley, child sexual abuse, dying in arms, ptsd, elvis presley, single mom, disabled veteran, war rally, lyndon b. johnson, dick cavett, single dad, ping pong diplomacy, college football, slow, witted, bob hope, neil armstrong, gerald ford, robert f. kennedy",8.48,24667.0,https://image.tmdb.org/t/p/w500/arw2vcBveWOVZr6pxd9XTd1TdQa.jpg,https://image.tmdb.org/t/p/original/3h1JZGDhZ8nzxdgvkxha0qBqi05.jpg,1994
1726,Iron Man,After being held captive in an Afghan cave billionaire engineer Tony Stark creates a unique weaponized suit of armor to fight evil.,"Action, Science Fiction, Adventure",,"Robert Downey Jr., Terrence Howard, Jeff Bridges, Gwyneth Paltrow, Leslie Bibb, Bill Smitrovich, Paul Bettany, Jon Favreau, Shaun Toub, Faran Tahir, Clark Gregg, Peter Billingsley, Sayed Badreya, Tim Guinee, Will Lyman, Tom Morello, Marco Khan, Daston Kalili, Ido Mor, Kevin Foster, Garret Noël, Eileen Weisinger, Ahmed Ahmed, Fahim Fazli, Gerard Sanders, Tim Rigby, Russell Richardson, Nazanin Boniadi, Thomas Craig Plumer, Robert Berkman, Stacy Stas, Lauren Scyphers, Frank Nyi, Marvin Jordan, Jim Cramer, Donna Evans, Reid Harper, Summer Kylie Remington, Ava Rose Williams, Vladimir Kubr, Callie Croughwell, Javan Tahir, Sahar Bibiyan, Patrick O'Connell, Adam Harrington, Meera Simhan, Ben Newmark, Ricki Lander, Jeannine Kaspar, Sarah Cahill, Stan Lee, Justin Rex, Zorianna Kit, Lana Kinnear, Nicole Lindeblad, Masha Lund, Gabrielle Tuite, Tim Griffin, Joshua Harto, Micah A. Hauptman, James Bethea, Mike Cochrane, Flavia Manes Rossi, Samuel L. Jackson, Kristin J. Hooper","middle east, arms dealer, malibu, superhero, based on comic, aftercreditsstinger, marvel cinematic universe (mcu), counterterrorism",7.633,24384.0,https://image.tmdb.org/t/p/w500/78lPtwv72eTNqFW9COBYI0dWDJa.jpg,https://image.tmdb.org/t/p/original/cyecB7godJ6kNHGONFjUyVN9OX5.jpg,2008
671,Harry Potter and the Philosopher's Stone,Harry Potter has lived under the stairs at his aunt and uncle's house his whole life. But on his 11th birthday he learns he's a powerful wizard—with a place waiting for him at the Hogwarts School of Witchcraft and Wizardry. As he learns to harness his newfound powers with the help of the school's kindly headmaster Harry uncovers the truth about his parents' deaths—and about the villain who's to blame.,"Adventure, Fantasy",,"Daniel Radcliffe, Rupert Grint, Emma Watson, Richard Harris, Tom Felton, Alan Rickman, Robbie Coltrane, Maggie Smith, Richard Griffiths, Ian Hart, Fiona Shaw, John Hurt, David Bradley, Matthew Lewis, Sean Biggerstaff, Warwick Davis, Harry Melling, James Phelps, Oliver Phelps, John Cleese, Chris Rankin, Alfred Enoch, Devon Murray, Jamie Waylett, Josh Herdman, Zoë Wanamaker, Julie Walters, Bonnie Wright, Luke Youngblood, Verne Troyer, Adrian Rawlins, Geraldine Somerville, Elizabeth Spriggs, Richard Bremmer, Nina Young, Terence Bayler, Harry Taylor, Jean Southern, Leslie Phillips, Simon Fisher, Becker, Derek Deadman, Ray Fearon, Eleanor Columbus, Ben Borowiecki, Danielle Tabor, Leilah Sutherland, Emily Dale, Will Theakston, Scot Fearn, Saunders Triplets, Kieri Kennedy, Leila Hoffman, Julianne Hough, Zoe Sugg, Jimmy Vee, Derek Hough, Dani Harmer, Mark Ballas, Paul Marc Davis, Violet Columbus","london england, witch, based on novel or book, magic, school friend, child hero, school of witchcraft, chosen one, friendship, boarding school, school, shopping, fantasy world, wizard, christmas, based on young adult novel, forbidden, owl",7.913,24348.0,https://image.tmdb.org/t/p/w500/wuMc08IPKEatf9rnMNXvIDxqP4W.jpg,https://image.tmdb.org/t/p/original/hziiv14OpD73u9gAak4XDDfBKa2.jpg,2001
68718,Django Unchained,With the help of a German bounty hunter a freed slave sets out to rescue his wife from a brutal Mississippi plantation owner.,"Drama, Western",,"Jamie Foxx, Christoph Waltz, Leonardo DiCaprio, Kerry Washington, Samuel L. Jackson, Walton Goggins, Dennis Christopher, James Remar, David Steen, Dana Gourrier, Nichole Galicia, Laura Cayouette, Ato Essandoh, Sammi Rotibi, Clay Donahue Fontenot, Escalante Lundy, Miriam F. Glover, Don Johnson, Franco Nero, James Russo, Tom Wopat, Don Stroud, Amber Tamblyn, Bruce Dern, M.C. Gainey, Cooper Huckabee, Doc Duhame, Jonah Hill, Lee Horsley, Zoë Bell, Michael Bowen, Robert Carradine, Jake Garber, Ted Neeley, James Parks, Tom Savini, Michael Parks, John Jarratt, Quentin Tarantino, Amari Cheatom, Keith Jefferson, Marcus Henderson, Lil Chuuch, Kinetic, Louise Stratten, Kim Robillard, Shana Stein, Shannon Hazlett, Jack Lucarelli, Victoria Thomas, Grace Collins, Sharon Pierre, Louis, Christopher Berry, Kim Collins, Dane Rhodes, J.D. Evermore, Rex Linn, Michael Bacall, Ronan Hice, Ned Bellamy, Dave Coennen, Danièle Watts, Jon Eyez, Omar J. Dorsey, Evan Parke, Craig Stark, Brian Brown, Ritchie Montgomery, Nicholas Dashnaw, Jarrod Bunch, Edrick Browne, Kerry Sims, Jamal Duff, Todd Allen, Lewis Smith, Keniaryn Mitchell, Jakel Marshall, Carl Singleton, Ashley Toman, John McConnell, Mark Amos, Monica Rene'e Anderson, Marsha Stephanie Blake, Catherine Lambert, Deborah Ayorinde, Takara Clark, Kimberley Drummond, Tenaj L. Jackson, Carl Bailey, Ross P. Cook, Gregory Allen Gabroy, Seth Bailey, David G. Baker, Richie J. Ladner, Glen Warner, Kesha Bullard, Edward J. Clare, Jordon Michael Corbin, Mike DeMille, Gary Grubbs, Justin Hall, Sandra Linz, Kasey James, Skipper Landry, Cindy Mah, Johnny Otto, Belinda Owino, Mark Ulano, Misty Upham, Russ Tamblyn, Fatimah Taliah, Santana Draper","bounty hunter, hero, plantation, society, friendship, friends, revenge, rivalry, rescue, shootout, racism, dentist, django, aftercreditsstinger, odd couple, black slave, deadly, 19th century",8.161,23743.0,https://image.tmdb.org/t/p/w500/7oWY8VDWW7thTzWh3OKYRkWUlD5.jpg,https://image.tmdb.org/t/p/original/2oZklIzUbvZXXzIFzv7Hi68d6xf.jpg,2012
278,The Shawshank Redemption,Framed in the 1940s for the double murder of his wife and her lover upstanding banker Andy Dufresne begins a new life at the Shawshank prison where he puts his accounting skills to work for an amoral warden. During his long stretch in prison Dufresne comes to be admired by the other inmates -- including an older prisoner named Red -- for his integrity and unquenchable sense of hope.,"Drama, Crime",,"Tim Robbins, Morgan Freeman, Bob Gunton, William Sadler, Clancy Brown, Gil Bellows, Mark Rolston, James Whitmore, Jeffrey DeMunn, Larry Brandenburg, Neil Giuntoli, Brian Libby, David Proval, Joseph Ragno, Jude Ciccolella, Paul McCrane, Renee Blaine, Scott Mann, John Horton, Gordon Greene, Alfonso Freeman, V.J. Foster, John E. Summers, Frank Medrano, Mack Miles, Alan R. Kessler, Morgan Lund, Cornell Wallace, Gary Lee Davis, Neil Summers, Ned Bellamy, Joe Pecoraro, Harold E. Cope Jr., Brian Delate, Don McManus, Donald Zinn, Dorothy Silver, Robert Haley, Dana Snyder, John D. Craig, Ken Magee, Eugene C. DePasquale, Bill Bolender, Ron Newell, John R. Woodward, Chuck Brauchler, Dion Anderson, Claire Slemmer, James Kisicki, Rohn Thomas, Charlie Kearns, Rob Reider, Brian Brophy, Paul Kennedy, James Babson, Dennis Baker, Fred Culbertson, Alonzo F. Jones, Sergio Kato, Gary A. Jones","prison, corruption, police brutality, based on novel or book, prison cell, delinquent, parole board, prison escape, wrongful imprisonment, framed for murder, 1940s",8.702,23389.0,https://image.tmdb.org/t/p/w500/hBcY0fE9pfXzvVaY4GKarweriG2.jpg,https://image.tmdb.org/t/p/original/wPU78OPN4BYEgWYdXyg0phMee64.jpg,1994
603,The Matrix,Set in the 22nd century The Matrix tells the story of a computer hacker who joins a group of underground insurgents fighting the vast and powerful computers who now rule the earth.,"Action, Science Fiction",,"Keanu Reeves, Laurence Fishburne, Carrie, Anne Moss, Hugo Weaving, Joe Pantoliano, Marcus Chong, Anthony Ray Parker, Matt Doran, Gloria Foster, Belinda McClory, Paul Goddard, Robert Taylor, Ada Nicodemou, Julian Arahanga, David Aston, Marc Aden Gray, Deni Gordon, Rowan Witt, Eleanor Witt, Janaya Pender, Adryn White, Natalie Tjen, Bill Young, David O'Connor, Jeremy Ball, Fiona Johnson, Harry Lawrence, Steve Dodd, Luke Quinton, Lawrence Woodward, Michael Butcher, Bernard Ledger, Chris Pattinson, Robert Simper, Nigel Harbach, Rana Morrison, Tamara Brown","saving the world, artificial intelligence, man vs machine, philosophy, prophecy, martial arts, self sacrifice, dream, fight, hacker, insurgence, simulated reality , virtual reality, dystopia, truth, cyberpunk, dream world, woman director, messiah, action hero, gnosticism",8.202,23193.0,https://image.tmdb.org/t/p/w500/f89U3ADr1oiB1s9GkdPOEpXUk5H.jpg,https://image.tmdb.org/t/p/original/l4QHerTSbMI7qgvasqxP36pqjN6.jpg,1999
299534,Avengers: Endgame,After the devastating events of Avengers: Infinity War the universe is in ruins due to the efforts of the Mad Titan Thanos. With the help of remaining allies the Avengers must assemble once more in order to undo Thanos' actions and restore order to the universe once and for all no matter what consequences may be in store.,"Adventure, Science Fiction, Action",,"Robert Downey Jr., Chris Evans, Mark Ruffalo, Chris Hemsworth, Scarlett Johansson, Jeremy Renner, Don Cheadle, Paul Rudd, Benedict Cumberbatch, Chadwick Boseman, Brie Larson, Tom Holland, Karen Gillan, Zoe Saldaña, Evangeline Lilly, Tessa Thompson, Rene Russo, Elizabeth Olsen, Anthony Mackie, Sebastian Stan, Tom Hiddleston, Danai Gurira, Benedict Wong, Pom Klementieff, Dave Bautista, Letitia Wright, John Slattery, Tilda Swinton, Jon Favreau, Hayley Atwell, Natalie Portman, Marisa Tomei, Taika Waititi, Angela Bassett, Michael Douglas, Michelle Pfeiffer, William Hurt, Cobie Smulders, Sean Gunn, Winston Duke, Linda Cardellini, Maximiliano Hernández, Frank Grillo, Hiroyuki Sanada, Tom Vaughan, Lawlor, James D'Arcy, Jacob Batalon, Vin Diesel, Bradley Cooper, Gwyneth Paltrow, Robert Redford, Josh Brolin, Chris Pratt, Samuel L. Jackson, Lexi Rabe, Joe Russo, Ross Marquand, Emma Fuhrmann, Michael James Shaw, Terry Notary, Kerry Condon, Ben Sakamoto, Ava Russo, Cade Woodward, Stan Lee, Yvette Nicole Brown, Callan Mulvey, Lia Russo, Julian Russo, Taylor Patterson, Agostino Rosalina, Ken Jeong, Ty Simpkins, Jackson A. Dunn, Lee Moore, Bazlo LeClair, Loen LeClair, Matthew Berry, Joy McAvoy, John Michael Morris, Michael A. Cook, Brent McGee, Brian Schaeffer, Jamie Wedel, Anthony G Breed, Erica Ribley, Monique Ganderton, Jim Starlin, Jimmy Ray Pickens, Hye Jin Jang, Russell Bobbitt, James Lin, Jack Champion, Sam Hargrave, Patrick Gorman, Aaron Lazar, Robert Pralgo, Tom Wisdom, John Posey, Ameenah Kaplan, Olaniyan Thurmon, Jennifer Elmore, Mike Lutz, Anele Lundborg, Khanya Mkhize, Justin Shaw, Tom Antonellis, Ron Bottitta, Danielle Hartnett, Jennifer Cain, Arthur Ortiz, Ben Pronsky","space travel, time travel, time machine, sequel, superhero, based on comic, alien invasion, superhero team, marvel cinematic universe (mcu), alternate timeline, father daughter relationship, sister sister relationship",8.268,22759.0,https://image.tmdb.org/t/p/w500/or06FN3Dka5tukK1e9sl16pB3iy.jpg,https://image.tmdb.org/t/p/original/7RyHsO4yDXtBv1zUU3mTpHeQ0d5.jpg,2019
597,Titanic,101-year-old Rose DeWitt Bukater tells the story of her life aboard the Titanic 84 years later. A young Rose boards the ship with her mother and fiancé. Meanwhile Jack Dawson and Fabrizio De Rossi win third-class tickets aboard the ship. Rose tells the whole story from Titanic's departure through to its death—on its first and last voyage—on April 15 1912.,"Drama, Romance",,"Leonardo DiCaprio, Kate Winslet, Billy Zane, Kathy Bates, Frances Fisher, Gloria Stuart, Victor Garber, Bill Paxton, Bernard Hill, David Warner, Jonathan Hyde, Lewis Abernathy, Suzy Amis, Nicholas Cascone, Danny Nucci, Jason Barry, Lew Palter, Eric Braeden, Ewan Stewart, Bernard Fox, Ioan Gruffudd, Jonny Phillips, Edward Fletcher, Scott G. Anderson, Martin East, Gregory Cooke, Alexandrea Owens, Seth Adkins, Michael Ensign, Anatoly M. Sagalevitch, Martin Hub, Mark Lindsay Chapman, Richard Graham, Paul Brightwell, Craig Kelly, Ron Donachie, Charlotte Chatton, Fannie Brett, Jenette Goldstein, Camilla Overbye Roos, Linda Kerns, Amy Gaipa, Martin Jarvis, Rosalind Ayres, Rochelle Rose, Jonathan Evans, Jones, Rocky Taylor, Liam Tuohy, Simon Crane, James Lancaster, Elsa Raven, Reece P. Thompson III, Laramie Landis, Mark Rafael Truitt, John Walcutt, Terry Forrestal, Derek Lea, Richard Ashton, Sean Nepita, Brendan Connolly, David Cronnelly, Garth Wilton, Richard Fox, Nick Meaney, Kevin Owers, Mark Capri, Marc Cass, Paul Herbert, Emmett James, Chris Byrne, Oliver Page, James Garrett, Erik Holland, Jari Kinnunen, Anders Falk, Barry Dennen, Vern Urich, Rebecca Klingler, Tricia O'Neil, Kathleen S. Dunn, Romeo Francis, Mandana Marino, Van Ling, Bjørn Olsen, Dan Pettersson, Shay Duffin, Greg Ellis, Diana Morgan, Kris Andersson, Bobbie Bates, Aaron James Cash, Anne Fletcher, Edmond Alan Forsyth, Andie Hicks, Scott Hislop, Stan Mazin, Lisa Ratzin, Julene Renee, Brian Walsh, Alexandra Boyd, James Cameron, Mike Butters, Bruno Campolo, Kevin De La Noy, Tony Kenny, Sean Lawlor, Don Lynch, Johnny Martin, Ryan McClurkin, Meghan McLeod, Mike O'Neal, Phil Parlapiano, Steven Quale, R. Gern Trowbridge, Olivia Rosewood, John Slade, Brian McDermott","drowning, evacuation, shipwreck, iceberg, forbidden love, ship, panic, titanic, ocean liner, epic, rich woman poor man, based on true story, love, tragedy, disaster, tragic love, historical fiction, class differences, love affair, historical event, lifeboat, star crossed lovers, sinking ship, steerage, rich snob, disaster movie, 1910s, sunken ship",7.89,22529.0,https://image.tmdb.org/t/p/w500/9xjZS2rlVxm8SFx8kPC3aIGCOYQ.jpg,https://image.tmdb.org/t/p/original/rzdPqYx7Um4FUZeD8wpXqjAUcEm.jpg,1997
120,The Lord of the Rings: The Fellowship of the Ring,Young hobbit Frodo Baggins after inheriting a mysterious ring from his uncle Bilbo must leave his home in order to keep it from falling into the hands of its evil creator. Along the way a fellowship is formed to protect the ringbearer and make sure that the ring arrives at its final destination: Mt. Doom the only place where it can be destroyed.,"Adventure, Fantasy, Action",,"Elijah Wood, Ian McKellen, Viggo Mortensen, Sean Astin, Sean Bean, Billy Boyd, Dominic Monaghan, John Rhys, Davies, Ian Holm, Orlando Bloom, Liv Tyler, Hugo Weaving, Christopher Lee, Cate Blanchett, Andy Serkis, Marton Csokas, Craig Parker, Lawrence Makoare, Alan Howard, Noel Appleby, Sala Baker, Megan Edwards, Michael Elsworth, Mark Ferguson, Brent McIntyre, Peter McKenzie, Sarah McLeod, Ian Mune, Cameron Rhodes, Martyn Sanderson, Harry Sinclair, David Weatherley, Victoria Beynon, Cole, Lee Hartley, Sam La Hood, Chris Streeter, Jonathan Jordan, Semi Kuresa, Clinton Ulyatt, Paul Bryson, Lance Fabian Kemp, Jono Manks, Ben Price, Phil Grieve, Billy Jackson, Katie Jackson, Gino Acevedo, Betty Adams, Daniel Andrews, Matt Appleton, Rodney Bane, Timothy Bartlett, Jarl Benzon, Jørn Benzon, Lynden Berrymen, Bob Blackwell, Ben Britton, Jed Brophy, Riley Brophy, Ryan Carey, Norman Cates, Rachel Clentworth, Randall William Cook, Sabine Crossen, Tack Daniel, Peter Daube, Mana Hira Davis, Shane Dawson, Branko Dordevich, Siaosi Fonua, Kester Fordham, Xander Forterie, Ben Fransham, Phoebe Gittins, Warren Green, Winham Hammond, Jonathan Harding, Zo Hartley, Taea Hartwell, Ray Henwood, David Houma, Lani Jackson, Peter Jackson, Gareth Jensen, Ralph Johnson, Stu Johnson, Tim Kano, Sam Kelly, Jeff Kingsford, Brown, Greg Lane, Alan Lee, Sacha Lee, Peter Lyon, Marta Martí, Sharon Maxwell, Richard Maybery, Bret McKenzie, Tim McLachlan, Liz Merton, Dean Morganty, Greg Morrison, Blair Morton, Andrew Munro, David J. Muzzerall, Shane Rangi, Larry Rew, Grant Roa, Thomas Robins, Vincent Roxburgh, Chris Ryan, Paul Shapcott, Samuel E. Shore, Mike Stearne, Andrew Stehlin, Ken Stratton, Jo Surgison, Tim Wong, Elizabeth Moody","elves, dwarf, orcs, loss of loved one, based on novel or book, river, mountain, mine, maze, magic, fireworks, castle, volcano, birthday party, uncle, addiction, fugitive, battle, death, blizzard, wizard, journey, ring, live action and animation, sword and sorcery",8.394,22386.0,https://image.tmdb.org/t/p/w500/6oom5QYQ2yQTMJIbnvbkBL9cHo6.jpg,https://image.tmdb.org/t/p/original/a0lfia8tk8ifkrve0Tn8wkISUvs.jpg,2001
475557,Joker,During the 1980s a failed stand-up comedian is driven insane and turns to a life of crime and chaos in Gotham City while becoming an infamous psychopathic crime figure.,"Crime, Thriller, Drama",,"Joaquin Phoenix, Robert De Niro, Zazie Beetz, Frances Conroy, Brett Cullen, Shea Whigham, Bill Camp, Glenn Fleshler, Leigh Gill, Josh Pais, Rocco Luna, Marc Maron, Sondra James, Murphy Guyer, Douglas Hodge, Dante Pereira, Olson, Carrie Louise Putrello, Sharon Washington, Hannah Gross, Frank Wood, Brian Tyree Henry, April Grace, Mick Szal, Carl Lundstedt, Michael Benz, Ben Warheit, Gary Gulman, Sam Morril, Chris Redd, Mandela Bellamy, Demetrius Dotson II, Greer Barnes, Ray Iannicelli, Bryan Callen, Peter Hans Benson, Vito Gerbino, Adam Quezada, Xavyer Ureña, Evan Rosado, Damian Emmanuel, Mike Troll, Jane Fergus, David Gibson, Tony D. Head, Jeff McCarthy, Kim Brockington, Troy Roberts, Lou Young, Michael, Scott Druckenmiller, Craig Austin, John Cenatiempo, Danny Schoch, Keith Buterbaugh, James Ciccone, Rich Campbell, Roger Squitero, Steven Elson, Graham Mabry, John Alldred, Alonzo Wright, Jack Wilkins, Richard Baratta, Mary Kate Malat, Adrienne Lovette, Justin Theroux, Alissa Bourne, Jamaal Burcher, John Cashin, Jason John Cicalese, Brendan Patrick Connor, Blaise Corrigan, Dennis Jay Funny, James P. Harkins, Joseph Hernandez, Ben Heyman, Graham Maby, Jesse Schratz, Isabella Ferreira, Shade Rupe","street gang, dream, clown, villain, society, joker, superhero, based on comic, murder, psychological thriller, criminal mastermind, mental illness, anarchy, clown makeup, subway train, social realism, tv host, 1980s, mother son relationship, origin story, gotham city",8.17,22319.0,https://image.tmdb.org/t/p/w500/udDclJoHjfjb8Ekgsd4FDteOkCU.jpg,https://image.tmdb.org/t/p/original/n6bUvigpRFqSwmPp1m2YADdbRBc.jpg,2019
11324,Shutter Island,World War II soldier-turned-U.S. Marshal Teddy Daniels investigates the disappearance of a patient from a hospital for the criminally insane but his efforts are compromised by troubling visions and a mysterious doctor.,"Drama, Thriller, Mystery",,"Leonardo DiCaprio, Mark Ruffalo, Ben Kingsley, Michelle Williams, Emily Mortimer, Patricia Clarkson, Max von Sydow, Jackie Earle Haley, John Carroll Lynch, Ted Levine, Elias Koteas, Robin Bartlett, Christopher Denham, Joseph Sikora, Curtiss Cook, Gary Galone, John Franchi, Nellie Sciutto, Raymond Anthony Thomas, Joseph McKenna, Ruby Jerins, Tom Kemp, Bates Wilder, Drew Beasley, Dan Marshall, Bree Elrod, Harrison Young","based on novel or book, island, hurricane, investigation, psychiatric hospital, u.s. marshal, conspiracy theory, psychological thriller, whodunit, neo, noir, 1950s",8.197,21808.0,https://image.tmdb.org/t/p/w500/4GDy0PHYX3VRXUtwK5ysFbg3kEx.jpg,https://image.tmdb.org/t/p/original/2nqsOT2AqPkTW81bWaLRtjgjqVM.jpg,2010
106646,The Wolf of Wall Street,A New York stockbroker refuses to cooperate in a large securities fraud case involving corruption on Wall Street corporate banking world and mob infiltration. Based on Jordan Belfort's autobiography.,"Crime, Drama, Comedy",,"Leonardo DiCaprio, Jonah Hill, Margot Robbie, Matthew McConaughey, Kyle Chandler, Rob Reiner, Jon Favreau, Jean Dujardin, Jon Bernthal, Kenneth Choi, P.J. Byrne, Ethan Suplee, Brian Sacca, Henry Zebrowski, Cristin Milioti, Joanna Lumley, Jake Hoffman, Christine Ebersole, Shea Whigham, Aya Cash, Katarina Čas, Bo Dietl, Jon Spinogatti, Rizwan Manji, Stephanie Kurtzuba, J. C. MacKenzie, Ashlie Atkinson, Stephen Kunken, Ted Griffin, Sandra Nelson, Dan Bittner, Spike Jonze, Mackenzie Meehan, Thomas Middleditch, Edward Herrmann, Jordan Belfort, Fran Lebowitz, Robert Clohessy, Welker White, Danny Flaherty, Carla Corvo, Madison McKinley, Aaron Lazar, Steve Routman, Steve Witting, Charley Morgan, Michael Nathanson, Kathleen Fellegara, John Behlmann, Ward Horton, Bret Shuford, J.T. O'Connor, Steven Boyer, Danny A. Abeckaser, Matthew Rauch, Michael Izquierdo, Donnie Keshawarz, Johnathan Tchaikovsky, Aaron Glaser, Ben Rameaka, Brian Charles Johnson, Sebastian Tillinger, Chris Riggi, Meghan Rafferty, José Ramón Rosario, Davram Stiefler, Dan Daily, Ben Van Bergen, Matte Osian, Michael Devine, Jason Furlani, Jeremy Bobb, Tom Greer, Sharon Jones, Emily Tremaine, Zineb Oukach, Giselle Eisenberg, Deema Aitken, Ashley Springer, Rémy Bennett, Catherine Curtin, Paul Urcioli, Michael O'Hara, Michael Bryan French, Armen Garo, Garry Pastore, Louis Vanaria, Peter Youngblood Hills, Brendan Griffin, Derek Milman, Victor Verhaeghe, Chris Caldovino, Fileena Bahris, Silvia Kal, Kamron Leal, Tommy Bayiokos, Gianni Biasetti Jr., Rick Bolander, Spenser Granese, Julian Brand, Kenneth Carrella, Austin Farwell, Zach Miko, Tyler Evan Rowe, Stefano Villabona, Gregory Brown, Tucker Bryan, Michael Jefferson, Bryan Burton, Mike Catapano, Steven Conroy, Kelsey Deanne, Maria Di Angelis, London Hall, Rosemary Howard, Chris Kerson, Natasha Kojic, Ben Leasure, Paul Jude Letersky, Will MacAdam, Jeff Moffitt, Chris Nunez, Seregon O'Dassey, Joseph Oliveira, Michael Power, Nicole Rutigliano, Sibyl Santiago, Vitaliy Shtabnoy, Madeleine Wade, Blago Simon, Jaclyn Keys, Natalie Bensel, Krista Ashworth, Paul Thornton, David Wenzel, Joe Zaso, Claudette Lalí, Francis Brooke, Martin Klebba","corruption, drug addiction, anti hero, con man, fraud, wall street, rise and fall, based on true story, con artist, stockbroker, wealthy, drugs, stripping, hedonism, decadence, corrupt, 1980s, sharemarket fraud, financial market, black monday",8.036,21703.0,https://image.tmdb.org/t/p/w500/34m2tygAYBGqA9MXKhRDtzYd4MR.jpg,https://image.tmdb.org/t/p/original/7Nwnmyzrtd0FkcRyPqmdzTPppQa.jpg,2013
